lat,lon,bb_645,normalized
46.770832,-85.9375,0.0019650012,0.39650012
46.770832,-85.89583,0.001975,0.3975000000000001
46.770832,-85.854164,0.0019849986,0.39849986000000004
46.770832,-85.8125,0.001975,0.3975000000000001
46.770832,-85.77083,0.0019650012,0.39650012
46.770832,-85.729164,0.0019550025,0.39550025
46.770832,-85.6875,0.0019350052,0.39350052
46.770832,-85.64583,0.0019000024,0.39000024
46.770832,-85.604164,0.0018700063,0.38700063
46.770832,-85.5625,0.0018550009,0.38550009
46.770832,-85.52083,0.0019600093,0.39600093000000003
46.770832,-85.479164,0.0020399988,0.40008333083333336
46.770832,-85.4375,0.0021300018,0.40027083708333333
46.770832,-85.39583,0.0022100061,0.40043751270833333
46.770832,-85.354164,0.002334997,0.4006979104166667
46.770832,-85.3125,0.0026450008,0.4013437516666667
46.770832,-85.27083,0.003430009,0.40297918541666666
46.770832,-85.229164,0.0037100017,0.4035625035416667
46.770832,-85.1875,0.0039000064,0.4039583466666667
46.770832,-85.14583,0.003729999,0.40360416458333337
46.770832,-85.104164,0.003945008,0.4040521
46.770832,-85.0625,0.0041400045,0.40445834270833336
46.770832,-85.02083,0.0042250007,0.40463541812500003
46.770832,-84.979164,0.003334999,0.4027812479166667
46.770832,-84.9375,0.0027550012,0.4015729191666667
46.770832,-84.89583,0.0027550012,0.4015729191666667
46.770832,-84.854164,0.0027400106,0.40154168875
46.770832,-84.8125,0.0027400106,0.40154168875
46.770832,-84.77083,0.0027950108,0.4016562725
46.770832,-84.729164,0.0035400093,0.40320835270833333
46.770832,-84.6875,0.0037750006,0.4036979179166667
46.770832,-84.64583,0.0035900027,0.40331250562500004
46.770832,-84.604164,0.003920004,0.4040000083333334
46.770832,-84.5625,0.004244998,0.4046770791666667
46.729164,-86.64583,0.0017800033,0.37800033
46.729164,-86.604164,0.0018350035,0.38350035000000005
46.729164,-86.5625,0.0018649995,0.38649995000000004
46.729164,-86.52083,0.0018900037,0.38900037
46.729164,-86.479164,0.0018700063,0.38700063
46.729164,-86.4375,0.0018299967,0.38299967
46.729164,-86.39583,0.001819998,0.3819998
46.729164,-86.354164,0.0018700063,0.38700063
46.729164,-86.3125,0.0018749982,0.38749982000000005
46.729164,-86.27083,0.001880005,0.3880005
46.729164,-86.229164,0.0018749982,0.38749982000000005
46.729164,-86.1875,0.001910001,0.3910001
46.729164,-86.14583,0.0019550025,0.39550025
46.729164,-86.104164,0.00203,0.40006250000000004
46.729164,-86.0625,0.0022500008,0.400520835
46.729164,-86.02083,0.0023200065,0.40066668020833335
46.729164,-85.979164,0.0023850054,0.4008020945833334
46.729164,-85.9375,0.0023799986,0.40079166375
46.729164,-85.89583,0.0023550093,0.40073960270833336
46.729164,-85.854164,0.0023249984,0.40067708
46.729164,-85.8125,0.0023300052,0.40068751083333337
46.729164,-85.77083,0.0022650063,0.40055209645833334
46.729164,-85.729164,0.002214998,0.4004479125
46.729164,-85.6875,0.0021350086,0.4002812679166667
46.729164,-85.64583,0.0020800084,0.4001666841666667
46.729164,-85.604164,0.002065003,0.4001354229166667
46.729164,-85.5625,0.0021049976,0.40021874500000004
46.729164,-85.52083,0.0022950023,0.400614588125
46.729164,-85.479164,0.002489999,0.40102083125000004
46.729164,-85.4375,0.002910003,0.40189583958333336
46.729164,-85.39583,0.0036150068,0.40336459750000003
46.729164,-85.354164,0.0039300025,0.4040208385416667
46.729164,-85.3125,0.0044800043,0.40516667562500003
46.729164,-85.27083,0.0044800043,0.40516667562500003
46.729164,-85.0625,0.0024200082,0.40087501708333334
46.729164,-85.02083,0.0024200082,0.40087501708333334
46.729164,-84.979164,0.0025350004,0.4011145841666667
46.729164,-84.9375,0.0025700033,0.40118750687500004
46.729164,-84.89583,0.0026800036,0.4014166741666667
46.729164,-84.854164,0.0027199984,0.4014999966666667
46.729164,-84.8125,0.0027500093,0.40156251937500004
46.729164,-84.77083,0.002790004,0.40164584166666667
46.729164,-84.729164,0.003550008,0.40322918333333335
46.729164,-84.6875,0.0037500113,0.40364585687500004
46.729164,-84.64583,0.0036900043,0.4035208422916667
46.729164,-84.604164,0.0039650053,0.40409376104166667
46.729164,-84.5625,0.0040799975,0.404333328125
46.729164,-84.479164,0.011975005,0.4207812604166667
46.729164,-84.4375,0.011975005,0.4207812604166667
46.6875,-86.729164,0.0018150061,0.38150061
46.6875,-86.6875,0.0017950088,0.37950088000000004
46.6875,-86.64583,0.0018250048,0.38250048000000003
46.6875,-86.604164,0.0018600076,0.38600076000000005
46.6875,-86.5625,0.0018649995,0.38649995000000004
46.6875,-86.52083,0.0018600076,0.38600076000000005
46.6875,-86.479164,0.0018550009,0.38550009
46.6875,-86.4375,0.0017750114,0.37750114
46.6875,-86.39583,0.0017950088,0.37950088000000004
46.6875,-86.354164,0.0018250048,0.38250048000000003
46.6875,-86.3125,0.0019250065,0.39250065
46.6875,-86.27083,0.0019949973,0.39949973000000005
46.6875,-86.229164,0.0020550042,0.40011459208333333
46.6875,-86.1875,0.00218001,0.4003750208333334
46.6875,-86.14583,0.0024750084,0.40098960083333335
46.6875,-86.104164,0.0026850104,0.401427105
46.6875,-86.0625,0.0028949976,0.40186457833333333
46.6875,-86.02083,0.0029949993,0.4020729152083334
46.6875,-85.979164,0.0032400042,0.40258334208333335
46.6875,-85.9375,0.003885001,0.40392708541666666
46.6875,-85.89583,0.004430011,0.40506252291666667
46.6875,-85.854164,0.0038300008,0.4038125016666667
46.6875,-85.8125,0.0034449995,0.403010415625
46.6875,-85.77083,0.0031750053,0.4024479277083334
46.6875,-85.729164,0.0036950111,0.40353127312500003
46.6875,-85.6875,0.0038900077,0.40393751604166667
46.6875,-85.64583,0.003519997,0.4031666604166667
46.6875,-85.604164,0.0034800023,0.403083338125
46.6875,-85.5625,0.0035050064,0.40313543
46.6875,-85.52083,0.0036849976,0.4035104116666667
46.6875,-85.479164,0.0043150038,0.40482292458333335
46.6875,-85.4375,0.0052250028,0.40671875583333333
46.6875,-85.02083,0.0023899972,0.4008124941666667
46.6875,-84.979164,0.0023899972,0.4008124941666667
46.6875,-84.9375,0.0024449974,0.4009270779166667
46.6875,-84.89583,0.0024950057,0.40103126187500004
46.6875,-84.854164,0.002605006,0.4012604291666667
46.6875,-84.8125,0.0025850087,0.401218768125
46.6875,-84.77083,0.0025900006,0.4012291679166667
46.6875,-84.729164,0.00494501,0.40613543750000003
46.6875,-84.6875,0.0033600032,0.40283334000000004
46.6875,-84.64583,0.00336501,0.40284377083333334
46.6875,-84.604164,0.0034099966,0.4029374929166667
46.6875,-84.5625,0.0050750077,0.4064062660416667
46.6875,-84.52083,0.0057100058,0.40772917875000003
46.6875,-84.479164,0.0039550066,0.4040729304166667
46.6875,-84.4375,0.0039550066,0.4040729304166667
46.645832,-86.8125,0.002000004,0.4000000083333334
46.645832,-86.77083,0.001975,0.3975000000000001
46.645832,-86.729164,0.0019399971,0.39399971
46.645832,-86.6875,0.0018950105,0.38950105
46.645832,-86.64583,0.0019050092,0.39050092000000003
46.645832,-86.604164,0.0019199997,0.39199997000000003
46.645832,-86.5625,0.0019050092,0.39050092000000003
46.645832,-86.52083,0.0018849969,0.38849969
46.645832,-86.479164,0.0018600076,0.38600076000000005
46.645832,-86.4375,0.0018000007,0.38000007
46.645832,-86.39583,0.0018350035,0.38350035000000005
46.645832,-86.354164,0.001910001,0.3910001
46.645832,-86.3125,0.0021599978,0.40033332875
46.645832,-86.27083,0.0023000091,0.40062501895833336
46.645832,-86.229164,0.0024000108,0.40083335583333335
46.645832,-86.1875,0.0029050112,0.40188544000000004
46.645832,-86.14583,0.0029050112,0.40188544000000004
46.645832,-85.0625,0.0042950064,0.40478126333333336
